1586;mavenjar;17;Apache Xerces2 Java - XML Schema 1.1;org.opengis.cite.xerces.xercesImpl-xsd11-shaded.2.12-beta-r1667115;Процессор XML схемы с предварительной поддержкой для рекомендации W3C XML Schema 1.1 (в двух частях).Этот артефакт был получен из филиала XML-SCHEMA-1.1-DEV (R1667115) и построен с использованием JDK 7. org.apache.xerces и org.eclipse.wst Пакеты переезжают, чтобы избежать конфликтов с ...;An XML Schema processor with preliminary support for the W3C XML Schema 1.1 Recommendation (in two parts). This artifact was sourced from the xml-schema-1.1-dev branch (r1667115) and built using JDK 7. The org.apache.xerces and org.eclipse.wst packages are relocated to avoid conflicts wi...;https://mavenjar.com/artifact/org.opengis.cite.xerces/xercesImpl-xsd11-shaded
1586;sonatype;18;A fully-conforming XML Schema 1.0 processor with partial support for the XML Schema 1.1 specifications (Part 1: Structures and Part 2: Datatypes). Xerces2 also provides a complete implementation of the following W3C Recommendations:  * Extensible Markup Language (XML) 1.1  * Document Object Model (DOM) Level 3 Core * Document Object Model (DOM) Level 3 Load and Save * XML Inclusions (XInclude) Version 1.0;org.opengis.cite.xerces.xercesImpl-xsd11;Полностью соответствующий процессор XML Schema 1.0 с частичной поддержкой спецификаций XML Schema 1.1 (часть 1: Структуры и часть 2: DataTypes).Xerces2 также предоставляет полную реализацию следующих рекомендаций W3C: * Расширимое языковой язык разметки (XML) 1.1 * Модель объекта документа (DOM) Уровень 3 Core * Model Object Model (DOM) Уровень 3 Загрузка и сохранение * XML включения (Xinclude) Версия 1.0.;A fully-conforming XML Schema 1.0 processor with partial support for the XML Schema 1.1 specifications (Part 1: Structures and Part 2: Datatypes). Xerces2 also provides a complete implementation of the following W3C Recommendations:  * Extensible Markup Language (XML) 1.1  * Document Object Model (DOM) Level 3 Core * Document Object Model (DOM) Level 3 Load and Save * XML Inclusions (XInclude) Version 1.0;https://ossindex.sonatype.org/component/pkg:maven/org.opengis.cite.xerces/xercesImpl-xsd11
1586;sonatype;19;;org.wso2.orbit.xerces.xercesImpl;;;https://ossindex.sonatype.org/component/pkg:maven/org.wso2.orbit.xerces/xercesImpl
1586;jarcasting;20;activesoap:jaxb-xercesImpl;activesoap.jaxb-xercesImpl.1.5;;;https://jarcasting.com/artifacts/activesoap/jaxb-xercesImpl/
1586;jarcasting;21;Lucene Specific xercesImpl;org.apache.lucene.lucene-xercesImpl.3.5.0;Lucene Specriation Xercesimpl v2.9.1, исправленный с Xercesj-1257;Lucene Specific xercesImpl v2.9.1 patched with XERCESJ-1257;https://jarcasting.com/artifacts/org.apache.lucene/lucene-xercesImpl/
1586;jarcasting;22;milyn:xercesImpl;milyn.xercesImpl.X;;;https://jarcasting.com/artifacts/milyn/xercesImpl/
1586;mavenjar;23;Lucene Specific xercesImpl;org.apache.lucene.lucene-xercesImpl.3.5.0;Lucene Specriation Xercesimpl v2.9.1, исправленный с Xercesj-1257;Lucene Specific xercesImpl v2.9.1 patched with XERCESJ-1257;https://mavenjar.com/artifact/org.apache.lucene/lucene-xercesImpl
1586;mavenjar;24;JULIE Lab Xerces;de.julielab.xercesImpl.2.11.0.1;Слегка адаптированная версия XERCES 2.11.0, чтобы позволить XMLSTRINGBUFFER отвечать за сканирование атрибутов XML, чтобы начать больше и, таким образом, избежать расширенного времени добавления.Первоначальный размер буфера контролируется путем установки свойства системы julielab.xerces.atributebuffersize (также доступно как Con ...;A slightly adapted version of Xerces 2.11.0 to allow the XMLStringBuffer responsible for XML attribute scanning to start larger and thus avoid extended appending times. The initial buffer size is controlled by settting the system property julielab.xerces.attributebuffersize (also available as con...;https://mavenjar.com/artifact/de.julielab/xercesImpl
1586;sonatype;25;;apache-xerces.xercesImpl;;;https://ossindex.sonatype.org/component/pkg:maven/apache-xerces/xercesImpl
1586;sonatype;26;A slightly adapted version of Xerces 2.11.0 to allow the XMLStringBuffer responsible for XML attribute scanning to start larger and thus avoid extended appending times. The initial buffer size is controlled by settting the system property julielab.xerces.attributebuffersize (also available as constant XMLScanner#ATTRIBUTE_BUFFER_SIZE).;de.julielab.xercesImpl;Слегка адаптированная версия XERCES 2.11.0, чтобы позволить XMLSTRINGBUFFER отвечать за сканирование атрибутов XML, чтобы начать больше и, таким образом, избежать расширенного времени добавления.Начальный размер буфера контролируется путем установки свойства системы julielab.xerces.attributebuffersize (также доступно в качестве постоянного XMLScanner#attribute_buffer_size).;A slightly adapted version of Xerces 2.11.0 to allow the XMLStringBuffer responsible for XML attribute scanning to start larger and thus avoid extended appending times. The initial buffer size is controlled by settting the system property julielab.xerces.attributebuffersize (also available as constant XMLScanner#ATTRIBUTE_BUFFER_SIZE).;https://ossindex.sonatype.org/component/pkg:maven/de.julielab/xercesImpl
;;;;;;;
1587;original;;xmlParserAPIs;xerces.xmlParserAPIs;API-интерфейсы DOM, SAX и Traversal от Xerces;;
1587;openai;;;;Библиотека Java 'xerces.xmlparserapis' является компонентом анализатора Apache Xerces2 XML.Он содержит API -интерфейс xml -анализа, которые разработчики могут использовать для анализа, проверки и манипулирования документами XML в приложениях Java.Библиотека 'xerces.xmlparserapis' предоставляет различные классы и интерфейсы для взаимодействия с документами XML.Некоторые из важных классов и интерфейсов включают в себя: 1. API-интерфейсы DOM (объект документа): библиотека содержит такие классы, как документ, элемент, узел и т. Д., Которые позволяют разработчикам представлять документы XML в виде дерева, похожейэто.2. Sax (простой API для XML) API: он предоставляет такие интерфейсы, как ContentHandler, ErrorHandler и т. Д., Которые позволяют разработчикам обрабатывать XML документы потоковым способом, обрабатывая такие события, как начало элемента, конец, текст и т. Д. 3. Схема XML(Xsd) API: библиотека поддерживает проверку схемы XML и предоставляет такие классы, как схема, валидатор и т. Д., Для проверки XML -документов против указанной схемы XML.4. Конфигурация анализа XML: она включает в себя такие классы, как XMLreaderFactory и XMLParserConfiguration, которые позволяют разработчикам настраивать и настраивать процесс анализа XML в соответствии с их требованиями.В целом, библиотека 'xerces.xmlparserapis' предлагает комплексный набор API для задач анализа и обработки XML в приложениях Java, что облегчает разработчикам эффективную работу с документами XML.;The java library 'xerces.xmlParserAPIs' is a component of the Apache Xerces2 XML parser. It contains the XML parsing APIs that developers can use to parse, validate, and manipulate XML documents in Java applications.  The 'xerces.xmlParserAPIs' library provides various classes and interfaces for interacting with XML documents. Some of the important classes and interfaces include:  1. DOM (Document Object Model) APIs: The library contains classes such as Document, Element, Node, etc., which allow developers to represent XML documents as a tree-like structure and navigate through it.  2. SAX (Simple API for XML) APIs: It provides interfaces like ContentHandler, ErrorHandler, etc., which allow developers to process XML documents in a streaming manner by handling events like element start, end, text, etc.  3. XML Schema (XSD) APIs: The library supports XML Schema validation and provides classes such as Schema, Validator, etc., to validate XML documents against a specified XML Schema.  4. XML Parsing Configuration: It includes classes like XMLReaderFactory and XMLParserConfiguration, which allow developers to configure and customize the XML parsing process according to their requirements.  Overall, the 'xerces.xmlParserAPIs' library offers a comprehensive set of APIs for XML parsing and processing tasks in Java applications, making it easier for developers to work with XML documents efficiently.;Describe the java library 'xerces.xmlParserAPIs', specify what it contains
1587;sonatype;1;;xerces.xmlParserAPIs;;;https://ossindex.sonatype.org/component/pkg:maven/xerces/xmlParserAPIs
1587;jarcasting;2;xerces:xmlParserAPIs;xerces.xmlParserAPIs.2.6.2;;;https://jarcasting.com/artifacts/xerces/xmlParserAPIs/
1587;mavenjar;3;;xerces.xmlParserAPIs.2.6.1;;;https://mavenjar.com/artifact/xerces/xmlParserAPIs
1587;jarcasting;4;xml-apis:xmlParserAPIs;xml-apis.xmlParserAPIs.2.0.2;;;https://jarcasting.com/artifacts/xml-apis/xmlParserAPIs/
1587;mavenjar;5;;xml-apis.xmlParserAPIs.2.0.0;;;https://mavenjar.com/artifact/xml-apis/xmlParserAPIs
1587;sonatype;6;;xml-apis.xmlParserAPIs;;;https://ossindex.sonatype.org/component/pkg:maven/xml-apis/xmlParserAPIs
;;;;;;;
1588;original;;xml-apis;xml-apis.xml-apis;устаревшие API-интерфейсы DOM, SAX и JAXP.;;
1588;openai;;;;Библиотека Java 'xml-apis.xml-apis'-это библиотека, которая предоставляет API для работы с документами XML в Java.Он содержит набор определений и классов интерфейса, которые облегчают анализ, манипулирование и генерирование документов XML.Некоторые из ключевых компонентов библиотеки «XML-APIS.XML-APIS» включают в себя: 1. DOM (модель объекта документа): она предоставляет независимый от платформы и языко-нейтральный интерфейс для представления документов XML в качестве структуры дерева.Библиотека включает в себя интерфейсы и классы для узлов, элементов, атрибутов и других специфичных для DOM.2. SAX (Simple API для XML): он предлагает, основанный на событиях подход, основанный на потоке для анализа документов XML.Библиотека предоставляет интерфейсы и классы для обработки событий SAX, таких как начало элемента, конец элемента, символы и т. Д. 3. Пространства имен XML: она поддерживает обработку пространств имен XML, которые позволяют однозначно идентифицировать элементы и атрибуты, даже если они имеют одинаковыеимя.Библиотека включает в себя интерфейсы и классы для работы с пространствами имен XML.4. Validation XML: облегчает проверку XML против определений типа документа (DTD) или файлов определения схемы XML (XSD).Библиотека предоставляет интерфейсы и классы для проверки документов XML и ошибок проверки отчетности.5. Утилиты для анализа XML: он предлагает классы утилиты для общих задач анализа XML, таких как создание анализаторов XML, настройка свойств анализатора и обработка различных типов входных источников.В целом, библиотека «XML-APIS.XML-APIS» служит основой для обработки XML в приложениях Java, предоставляя необходимые интерфейсы, классы и утилиты для работы с документами XML различными способами.;The Java library 'xml-apis.xml-apis' is a library that provides APIs for working with XML documents in Java. It contains a set of interface definitions and classes that facilitate parsing, manipulating, and generating XML documents.  Some of the key components of the 'xml-apis.xml-apis' library include:  1. DOM (Document Object Model): It provides a platform-independent and language-neutral interface for representing XML documents as a tree structure. The library includes interfaces and classes for nodes, elements, attributes, and other DOM-specific entities.  2. SAX (Simple API for XML): It offers an event-driven, stream-based approach for parsing XML documents. The library provides interfaces and classes for handling SAX events such as element start, element end, characters, etc.  3. XML Namespaces: It supports the handling of XML namespaces, which allow elements and attributes to be uniquely identified even if they have the same name. The library includes interfaces and classes for working with XML namespaces.  4. XML Validation: It facilitates XML validation against Document Type Definitions (DTD) or XML Schema Definition (XSD) files. The library provides interfaces and classes for validating XML documents and reporting validation errors.  5. XML Parsing Utilities: It offers utility classes for common XML parsing tasks, such as creating XML parsers, configuring parser properties, and handling different types of input sources.  Overall, the 'xml-apis.xml-apis' library serves as a foundation for XML processing in Java applications, providing essential interfaces, classes, and utilities for working with XML documents in various ways.;Describe the java library 'xml-apis.xml-apis', specify what it contains
1588;sonatype;1;;xml-apis.xml-apis;;;https://ossindex.sonatype.org/component/pkg:maven/xml-apis/xml-apis
1588;jarcasting;2;xml-apis:xml-apis;xml-apis.xml-apis.2.0.2;;;https://jarcasting.com/artifacts/xml-apis/xml-apis/
1588;jarcasting;3;XML Commons External Components XML APIs Extensions;xml-apis.xml-apis-ext.1.3.04;XML-Commons предоставляет набор интерфейсов DOM, SAX и JAXP, пройденного DOM, SAX и JAXP для использования в других проектах на основе XML.Мы надеемся, что мы можем стандартизировать как общую версию, так и схему упаковки для этих критических интерфейсов стандартов XML, чтобы упростить жизнь наших разработчиков и пользователей.Внешняя часть компонентов XML-коммун содержит интерфейсы, которые определяются организациями внешних стандартов.Для DOM это W3C.Для Sax это Дэвид Меггинсон и Sax.sourceforge.net.Для jaxp это солнце.;xml-commons provides an Apache-hosted set of DOM, SAX, and JAXP interfaces for use in other xml-based projects. Our hope is that we can standardize on both a common version and packaging scheme for these critical XML standards interfaces to make the lives of both our developers and users easier. The External Components portion of xml-commons contains interfaces that are defined by external standards organizations. For DOM, that's the W3C. for SAX it's David Megginson and sax.sourceforge.net. for JAXP it's Sun.;https://jarcasting.com/artifacts/xml-apis/xml-apis-ext/
1588;sonatype;4;xml-commons provides an Apache-hosted set of DOM, SAX, and JAXP interfaces for use in other xml-based projects. Our hope is that we can standardize on both a common version and packaging scheme for these critical XML standards interfaces to make the lives of both our developers and users easier. The External Components portion of xml-commons contains interfaces that are defined by external standards organizations. For DOM, that's the W3C. for SAX it's David Megginson and sax.sourceforge.net. for JAXP it's Sun.;xml-apis.xml-apis-ext;XML-Commons предоставляет набор интерфейсов DOM, SAX и JAXP, пройденного DOM, SAX и JAXP для использования в других проектах на основе XML.Мы надеемся, что мы можем стандартизировать как общую версию, так и схему упаковки для этих критических интерфейсов стандартов XML, чтобы упростить жизнь наших разработчиков и пользователей.Внешняя часть компонентов XML-коммун содержит интерфейсы, которые определяются организациями внешних стандартов.Для DOM это W3C.Для Sax это Дэвид Меггинсон и Sax.sourceforge.net.Для jaxp это солнце.;xml-commons provides an Apache-hosted set of DOM, SAX, and JAXP interfaces for use in other xml-based projects. Our hope is that we can standardize on both a common version and packaging scheme for these critical XML standards interfaces to make the lives of both our developers and users easier. The External Components portion of xml-commons contains interfaces that are defined by external standards organizations. For DOM, that's the W3C. for SAX it's David Megginson and sax.sourceforge.net. for JAXP it's Sun.;https://ossindex.sonatype.org/component/pkg:maven/xml-apis/xml-apis-ext
1588;jarcasting;5;XML Apis;org.lucee.xml-apis.1.4.1;OSGI версия XML API;OSGi Version of XML Apis;https://jarcasting.com/artifacts/org.lucee/xml-apis/
1588;jarcasting;6;org.dspace.xmlui.xml:xml-apis;org.dspace.xmlui.xml.xml-apis.1.3.03;;;https://jarcasting.com/artifacts/org.dspace.xmlui.xml/xml-apis/
1588;jarcasting;7;xerces:dom3-xml-apis;xerces.dom3-xml-apis.1.0;;;https://jarcasting.com/artifacts/xerces/dom3-xml-apis/
1588;jarcasting;8;xml-apis:xmlParserAPIs;xml-apis.xmlParserAPIs.2.0.2;;;https://jarcasting.com/artifacts/xml-apis/xmlParserAPIs/
1588;sonatype;9;;xml-apis.xmlParserAPIs;;;https://ossindex.sonatype.org/component/pkg:maven/xml-apis/xmlParserAPIs
1588;sonatype;10;;org.dspace.xmlui.xml.xml-apis;;;https://ossindex.sonatype.org/component/pkg:maven/org.dspace.xmlui.xml/xml-apis
1588;sonatype;11;OSGi Version of XML Apis;org.lucee.xml-apis;OSGI версия XML API;OSGi Version of XML Apis;https://ossindex.sonatype.org/component/pkg:maven/org.lucee/xml-apis
1588;sonatype;12;;org.clojars.pallix.xml-apis;;;https://ossindex.sonatype.org/component/pkg:maven/org.clojars.pallix/xml-apis
1588;sonatype;13;;org.clojars.pallix.xml-apis-ext;;;https://ossindex.sonatype.org/component/pkg:maven/org.clojars.pallix/xml-apis-ext
;;;;;;;
1589;original;;xml-apis-ext;xml-apis.xml-apis-ext;расширения устаревших XML API.;;
1589;openai;;;;Библиотека «xml-apis.xml-apis-ext»-это библиотека Java, которая обеспечивает расширенную функциональность и поддержку обработки XML.Он содержит дополнительные API и классы, которые можно использовать для работы с XML-связанными задачами в приложениях Java.Некоторые из ключевых функций и компонентов, включенных в библиотеку «XML-APIS.xml-APIS-EXT»: 1. DOM Level 3: Библиотека обеспечивает поддержку спецификаций Object Object (DOM), что позволяет разработчикам манипулироватьXML документы легко.Он включает в себя интерфейсы, классы и методы полезности для создания, модификации и прохождения XML -документов с использованием DOM API.2. SAX2: Библиотека расширяет простой API для XML (SAX) для поддержки SAX2, который обеспечивает механизм для анализа и обработки документов XML в потоковом виде.Он включает в себя интерфейсы и классы для обработки событий XML и выполнения действий на основе этих событий, таких как чтение данных XML, проверка схемы XML и преобразование XML с использованием XSLT.3. Xinclude: Библиотека включает в себя поддержку включения XML (Xinclude), которая является стандартным способом включения документов XML в другие документы XML.Он предоставляет классы и методы обработки Xincludes, обработка включает и разрешающую ресурс URI.4. XPath: Библиотека включает в себя поддержку XPath, язык для навигации по документам XML и выбору у них узлов.Он предоставляет классы и методы для составления выражений XPATH, оценки их по документам XML и извлечения выбранных узлов.5. Xpointer: Библиотека включает в себя поддержку языка указателя XML (Xpointer), который является языком для решения частей документа XML с использованием фрагментов URI.Он предоставляет классы и методы для разрешения выражений Xpointer и определения расположения указанных частей документа XML.6. Схема XML: библиотека включает в себя поддержку определения схемы XML (XSD), способ определить структуру и ограничения документов XML.Он предоставляет классы и методы для анализа и проверки документов XML в отношении определений схемы XML.В целом, библиотека «xml-apis.xml-apis-ext» расширяет возможности обработки XML в Java, предоставляя дополнительные API и инструменты для работы с документами XML, проверки схем и выполнения преобразования.;The 'xml-apis.xml-apis-ext' library is a Java library that provides extended functionality and support for XML processing. It contains additional APIs and classes that can be used to work with XML-related tasks in Java applications.  Some of the key features and components included in the 'xml-apis.xml-apis-ext' library are:  1. DOM Level 3: The library provides support for the Document Object Model (DOM) Level 3 specifications, allowing developers to manipulate XML documents easily. It includes interfaces, classes, and utility methods for creating, modifying, and traversing XML documents using the DOM API.  2. SAX2: The library extends the Simple API for XML (SAX) to support SAX2, which provides a mechanism for parsing and processing XML documents in a streaming fashion. It includes interfaces and classes for handling XML events and performing actions based on those events, such as reading XML data, validating against XML schemas, and transforming XML using XSLT.  3. XInclude: The library includes support for XML Inclusions (XInclude), which is a standard way to include XML documents within other XML documents. It provides classes and methods for processing XIncludes, handling includes, and resolving resource URIs.  4. XPath: The library includes support for XPath, a language for navigating XML documents and selecting nodes from them. It provides classes and methods for compiling XPath expressions, evaluating them against XML documents, and extracting the selected nodes.  5. XPointer: The library includes support for XML Pointer Language (XPointer), which is a language for addressing parts of an XML document using URI fragments. It provides classes and methods for resolving XPointer expressions and locating the referenced parts of the XML document.  6. XML Schema: The library includes support for XML Schema Definition (XSD), a way to define the structure and constraints of XML documents. It provides classes and methods for parsing and validating XML documents against XML Schema definitions.  Overall, the 'xml-apis.xml-apis-ext' library enhances the XML processing capabilities in Java by providing additional APIs and tools for working with XML documents, validating schemas, and performing transformations.;Describe the java library 'xml-apis.xml-apis-ext', specify what it contains
1589;sonatype;1;xml-commons provides an Apache-hosted set of DOM, SAX, and JAXP interfaces for use in other xml-based projects. Our hope is that we can standardize on both a common version and packaging scheme for these critical XML standards interfaces to make the lives of both our developers and users easier. The External Components portion of xml-commons contains interfaces that are defined by external standards organizations. For DOM, that's the W3C. for SAX it's David Megginson and sax.sourceforge.net. for JAXP it's Sun.;xml-apis.xml-apis-ext;XML-Commons предоставляет набор интерфейсов DOM, SAX и JAXP, пройденного DOM, SAX и JAXP для использования в других проектах на основе XML.Мы надеемся, что мы можем стандартизировать как общую версию, так и схему упаковки для этих критических интерфейсов стандартов XML, чтобы упростить жизнь наших разработчиков и пользователей.Внешняя часть компонентов XML-коммун содержит интерфейсы, которые определяются организациями внешних стандартов.Для DOM это W3C.Для Sax это Дэвид Меггинсон и Sax.sourceforge.net.Для jaxp это солнце.;xml-commons provides an Apache-hosted set of DOM, SAX, and JAXP interfaces for use in other xml-based projects. Our hope is that we can standardize on both a common version and packaging scheme for these critical XML standards interfaces to make the lives of both our developers and users easier. The External Components portion of xml-commons contains interfaces that are defined by external standards organizations. For DOM, that's the W3C. for SAX it's David Megginson and sax.sourceforge.net. for JAXP it's Sun.;https://ossindex.sonatype.org/component/pkg:maven/xml-apis/xml-apis-ext
1589;jarcasting;2;XML Commons External Components XML APIs Extensions;xml-apis.xml-apis-ext.1.3.04;XML-Commons предоставляет набор интерфейсов DOM, SAX и JAXP, пройденного DOM, SAX и JAXP для использования в других проектах на основе XML.Мы надеемся, что мы можем стандартизировать как общую версию, так и схему упаковки для этих критических интерфейсов стандартов XML, чтобы упростить жизнь наших разработчиков и пользователей.Внешняя часть компонентов XML-коммун содержит интерфейсы, которые определяются организациями внешних стандартов.Для DOM это W3C.Для Sax это Дэвид Меггинсон и Sax.sourceforge.net.Для jaxp это солнце.;xml-commons provides an Apache-hosted set of DOM, SAX, and JAXP interfaces for use in other xml-based projects. Our hope is that we can standardize on both a common version and packaging scheme for these critical XML standards interfaces to make the lives of both our developers and users easier. The External Components portion of xml-commons contains interfaces that are defined by external standards organizations. For DOM, that's the W3C. for SAX it's David Megginson and sax.sourceforge.net. for JAXP it's Sun.;https://jarcasting.com/artifacts/xml-apis/xml-apis-ext/
1589;jarcasting;3;XML Apis Ext;org.lucee.xml-apis-ext.1.3.04;OSGI версия XML APIS EXT;OSGi Version of XML Apis Ext;https://jarcasting.com/artifacts/org.lucee/xml-apis-ext/
1589;sonatype;4;OSGi Version of XML Apis Ext;org.lucee.xml-apis-ext;OSGI версия XML APIS EXT;OSGi Version of XML Apis Ext;https://ossindex.sonatype.org/component/pkg:maven/org.lucee/xml-apis-ext
;;;;;;;
1590;original;;xmlpull;xmlpull.xmlpull;анализатор потокового XML для Android;;
1590;openai;;;;Библиотека 'xmlpull.xmlpull' в Java представляет собой API разбора XML.Он используется для чтения и написания данных XML потоковым способом.Эта библиотека обеспечивает простой и эффективный способ обработки данных XML, особенно в условиях, ограниченных ресурсами.Библиотека «xmlpull.xmlpull» содержит различные классы и интерфейсы, которые облегчают анализ и обработку XML.Некоторые из важных компонентов этой библиотеки: 1. XmlpullParser: это основной интерфейс библиотеки, который определяет методы анализа для документов XML.Это позволяет разработчикам эффективно извлекать данные XML из входного потока.XMLPullParser также предоставляет методы доступа к атрибутам, пространствам имен и содержимому текстовым вопросам.2. XMLSerializer: этот интерфейс позволяет разработчикам генерировать документы XML, написав последовательно данные XML.Он предоставляет методы для добавления элементов, атрибутов, содержимого текста, пространств имен и других конструкций XML.3. xmlpulparserfactory: этот класс используется для создания экземпляров XmlpullParser.Это позволяет разработчикам получить настроенный анализатор, который можно использовать для анализа документов XML.4. xmlpulparserexception: это класс исключений, который используется для обозначения любых ошибок или исключений, которые возникают во время анализа XML.5. xmlpulparserconstants: это интерфейс, который определяет константы, используемые XmlpullParser и XmlSerializer, такие как типы событий, флаги функций и имена свойств.В целом, библиотека «xmlpull.xmlpull '» обеспечивает легкий и эффективный способ обработки данных XML в стиле вперед, что делает их подходящими для ситуаций, когда память и производительность ограничены.;The 'xmlpull.xmlpull' library in Java is an XML pull parsing API. It is used for reading and writing XML data in a streaming fashion. This library provides a simple and efficient way to handle XML data, especially in resource-constrained environments.  The 'xmlpull.xmlpull' library contains various classes and interfaces that facilitate XML parsing and handling. Some of the important components of this library are:  1. XmlPullParser: It is the main interface of the library that defines the parsing methods for XML documents. It allows developers to extract XML data sequentially from an input stream efficiently. The XmlPullParser also provides methods for accessing attributes, namespaces, and text content.  2. XmlSerializer: This interface allows developers to generate XML documents by writing XML data sequentially. It provides methods to add elements, attributes, text content, namespaces, and other XML constructs.  3. XmlPullParserFactory: This class is used to create XmlPullParser instances. It enables developers to obtain a configured parser that can be used to parse XML documents.  4. XmlPullParserException: It is an exception class that is used to indicate any errors or exceptions that occur during XML parsing.  5. XmlPullParserConstants: It is an interface that defines constants used by XmlPullParser and XmlSerializer, such as event types, feature flags, and property names.  Overall, the 'xmlpull.xmlpull' library provides a lightweight and efficient way to process XML data in a forward-only manner, making it suitable for situations where memory and performance are limited.;Describe the java library 'xmlpull.xmlpull', specify what it contains
1590;sonatype;1;;xmlpull.xmlpull;;;https://ossindex.sonatype.org/component/pkg:maven/xmlpull/xmlpull
1590;jarcasting;2;XML Pull Parsing API;xmlpull.xmlpull.1.1.3.4d_b4_min;;;https://jarcasting.com/artifacts/xmlpull/xmlpull/
1590;mavenjar;3;XML Pull Parsing API;xmlpull.xmlpull.1.1.3.4d_b4_min;;;https://mavenjar.com/artifact/xmlpull/xmlpull
1590;jarcasting;4;Apache ServiceMix :: Bundles :: xmlpull;org.apache.servicemix.bundles.org.apache.servicemix.bundles.xmlpull.1.1.3.4a_1;Этот пакет Osgi завершает xmlpull 1.1.3.4a файл JAR.;This OSGi bundle wraps xmlpull 1.1.3.4a jar file.;https://jarcasting.com/artifacts/org.apache.servicemix.bundles/org.apache.servicemix.bundles.xmlpull/
1590;jarcasting;5;xmlpull-helper;com.googlecode.jinahya.xmlpull-helper.1.0-alpha-10;Sonatype помогает проектам с открытым исходным кодом создать репозитории Maven на https://oss.sonatype.org/;Sonatype helps open source projects to set up Maven repositories on https://oss.sonatype.org/;https://jarcasting.com/artifacts/com.googlecode.jinahya/xmlpull-helper/
1590;jarcasting;6;xmlpull-xpp3;net.sf.sociaal.xmlpull-xpp3.3.0.0.20130526;JME3 Vector Math;jME3 Vector Math;https://jarcasting.com/artifacts/net.sf.sociaal/xmlpull-xpp3/
1590;jarcasting;7;xml4s-xmlpull-api;com.github.david-bouyssie.xml4s-xmlpull-api_native0.4_2.13.0.1.0;Порт Java API для обработки XML (JAXP), нацеливаясь на Scala.js и Scala Native;A port of the Java API for XML processing (JAXP), targeting Scala.js and Scala Native;https://jarcasting.com/artifacts/com.github.david-bouyssie/xml4s-xmlpull-api_native0.4_2.13/
1590;jarcasting;8;KIE EAP - xmlpull static module;org.kie.modules.xmlpull.6.5.0.Final;Родитель с зависимостями импортирует платформу Kie Platform Bom и добавляет испытательные зависимости по умолчанию.Все модули расширяют этого родителя, за исключением пользовательских бом (которые используются здесь).;The parent with dependencies imports the KIE Platform BOM and adds the default test-scoped dependencies. All modules extend this parent, except for the user-facing BOMs (which are used here).;https://jarcasting.com/artifacts/org.kie.modules/xmlpull/
1590;mavenjar;9;KIE EAP - xmlpull static module;org.kie.modules.xmlpull.6.5.0.Final;Родитель с зависимостями импортирует платформу Kie Platform Bom и добавляет испытательные зависимости по умолчанию.Все модули расширяют этого родителя, за исключением пользовательских бом (которые используются здесь).;The parent with dependencies imports the KIE Platform BOM and adds the default test-scoped dependencies.  All modules extend this parent, except for the user-facing BOMs (which are used here).;https://mavenjar.com/artifact/org.kie.modules/xmlpull
1590;mavenjar;10;xmlpull-helper;com.googlecode.jinahya.xmlpull-helper.1.0-alpha-10;Sonatype помогает проектам с открытым исходным кодом создать репозитории Maven на https://oss.sonatype.org/;Sonatype helps open source projects to set up Maven repositories on https://oss.sonatype.org/;https://mavenjar.com/artifact/com.googlecode.jinahya/xmlpull-helper
1590;mavenjar;11;Apache ServiceMix :: Bundles :: xmlpull;org.apache.servicemix.bundles.org.apache.servicemix.bundles.xmlpull.1.1.3.4a_1;Этот пакет Osgi завершает xmlpull 1.1.3.4a файл JAR.;This OSGi bundle wraps xmlpull 1.1.3.4a jar file.;https://mavenjar.com/artifact/org.apache.servicemix.bundles/org.apache.servicemix.bundles.xmlpull
1590;mavenjar;12;xmlpull-xpp3;net.sf.sociaal.xmlpull-xpp3.3.0.0.20130526;JME3 Vector Math;jME3 Vector Math;https://mavenjar.com/artifact/net.sf.sociaal/xmlpull-xpp3
1590;mavenjar;13;jadex-android-xmlpull;org.activecomponents.jadex.jadex-android-xmlpull.3.0.95;Этот проект включает в себя вариант анализатора Jadex XML, который использует API Android XML Pull.;This Project includes a variant of the Jadex XML Parser that uses the Android XML Pull API.;https://mavenjar.com/artifact/org.activecomponents.jadex/jadex-android-xmlpull
1590;mavenjar;14;xmlpull-accessible;com.googlecode.jinahya.xmlpull-accessible.1.0-alpha-4;Sonatype помогает проектам с открытым исходным кодом создать репозитории Maven на https://oss.sonatype.org/;Sonatype helps open source projects to set up Maven repositories on https://oss.sonatype.org/;https://mavenjar.com/artifact/com.googlecode.jinahya/xmlpull-accessible
1590;mavenjar;15;jadex-android-xmlpull;net.sourceforge.jadex.jadex-android-xmlpull.2.3;Этот проект включает в себя вариант анализатора Jadex XML с использованием API Android XML Pull.;This Project includes the a variant of the Jadex XML Parser using the Android XML Pull API.;https://mavenjar.com/artifact/net.sourceforge.jadex/jadex-android-xmlpull
1590;mavenjar;16;xml4s-xmlpull-api;com.github.david-bouyssie.xml4s-xmlpull-api_native0.4_2.13.0.1.0;Порт Java API для обработки XML (JAXP), нацеливаясь на Scala.js и Scala Native;A port of the Java API for XML processing (JAXP), targeting Scala.js and Scala Native;https://mavenjar.com/artifact/com.github.david-bouyssie/xml4s-xmlpull-api_native0.4_2.13
1590;sonatype;17;;com.googlecode.jinahya.xmlpull-accessible;;;https://ossindex.sonatype.org/component/pkg:maven/com.googlecode.jinahya/xmlpull-accessible
